STATE,FIPS,TP-TotPop,TO-WGWTo,TO-WTotl
WI,55099,15.22,3.12,13.03
WI,55101,195.708,14.4,42.33
WI,55103,18.403,4.38,5.47
WI,55105,157.538,45.4,95.96
WI,55107,15.198,2.03,3.93
WI,55109,77.144,13.94,17.67
WI,55111,57.746,25.08,25.69
WI,55113,16.975,2.29,2.75
WI,55115,41.335,5.2,8.5
WI,55117,114.61,10.77,402.28
WI,55119,19.766,2.55,3.25
WI,55121,27.812,10.92,11.27
WI,55123,29.055,4.9,215.17
WI,55125,22.33,2.84,8.31
WI,55127,99.844,15.64,17.41
WI,55129,16.601,3.43,4.59
WI,55131,126.158,13.63,13.82
WI,55133,378.971,34.51,36.37
WI,55135,52.563,17.6,19.33
WI,55137,24.789,51.69,52.0
WI,55139,159.482,10.06,76.57
WI,55141,75.234,14.58,268.8
WY,56001,30.89,4.62,275.1
WY,56003,11.333,23.0,385.37
WY,56005,37.405,60.7,109.11
WY,56007,15.331,7.96,366.9
WY,56009,12.766,10.09,305.47
WY,56011,6.182,12.69,42.64
WY,56013,36.491,9.72,413.64
WY,56015,12.243,78.18,312.28
WY,56017,4.537,15.61,90.68
WY,56019,7.721,2.94,121.41
WY,56021,85.163,186.79,272.52
WY,56023,15.999,9.42,201.85
WY,56025,69.799,32.88,119.53
WY,56027,2.286,76.37,84.45
WY,56029,26.664,43.53,340.46
WY,56031,8.619,38.18,229.4
WY,56033,27.389,0.78,198.82
WY,56035,6.926,19.81,170.61
WY,56037,37.975,45.07,156.83
WY,56039,19.032,5.73,67.51
WY,56041,19.939,12.51,114.13
WY,56043,7.933,6.86,181.27
WY,56045,6.671,4.38,31.94
PR,72001,18.566,0.29,2.52
PR,72003,44.653,0.7,3.7
PR,72005,66.536,0.42,3.0
PR,72007,30.705,0.79,18.44
PR,72009,26.942,1.69,5.03
PR,72011,29.644,0.58,1.18
PR,72013,101.92,13.93,105.84
PR,72015,18.96,1.88,1.88
PR,72017,22.83,8.07,8.07
PR,72019,29.971,2.14,3.54
PR,72021,222.195,0.65,7.45
PR,72023,51.238,5.39,5.56
PR,72025,142.378,0.8,11.21
PR,72027,38.18,1.62,4.0
PR,72029,46.108,0.03,10.31
PR,72031,187.472,0.21,0.27
PR,72033,27.488,,530.34
PR,72035,47.279,0.84,9.75
PR,72037,17.961,0.03,0.06
PR,72039,20.378,0.09,3.2
PR,72041,46.404,0.59,5.88
PR,72043,38.934,0.53,1.54
PR,72045,19.524,0.36,2.62
PR,72047,38.332,0.64,4.72
PR,72049,2.016,,
PR,72051,35.69,6.68,6.69
PR,72053,41.729,0.2,7.48
PR,72054,14.68,1.21,1.21
PR,72055,22.514,9.26,9.69
PR,72057,45.1,3.13,11.03
PR,72059,23.552,3.75,694.04
PR,72061,102.287,0.22,0.22
PR,72063,41.18,1.56,3.56
PR,72065,41.952,2.83,5.31
PR,72067,17.26,0.94,0.97
PR,72069,60.345,0.72,5.38
PR,72071,46.824,0.44,29.22
PR,72073,18.01,0.14,2.56
PR,72075,52.409,9.35,12.71
PR,72077,39.647,1.18,6.13
PR,72079,27.409,3.32,8.73
PR,72081,36.868,0.12,3.04
PR,72083,11.854,0.02,1.44
PR,72085,38.018,0.34,0.53
PR,72087,33.557,0.05,0.06
PR,72089,20.448,0.04,2.71
PR,72091,48.54,4.78,4.79
PR,72093,6.405,0.1,1.57
PR,72095,12.776,1.59,1.71
PR,72097,95.28,1.39,22.12
PR,72099,43.086,1.15,1.7
PR,72101,32.012,0.4,4.42
PR,72103,24.167,0.1,15.45
PR,72105,30.019,0.45,1.34
PR,72107,24.648,0.33,3.84
PR,72109,20.12,1.13,4.63
PR,72111,28.692,0.26,10.79
PR,72113,182.387,7.77,14.55
PR,72115,27.32,0.46,5.02
PR,72117,15.996,1.3,1.31
PR,72119,55.453,0.01,18.82
PR,72121,27.238,0.06,2.16
PR,72123,31.969,6.31,532.33
PR,72125,37.544,1.79,3.41
PR,72127,428.591,0.21,537.86
PR,72129,43.566,0.41,8.33
PR,72131,46.684,0.46,5.12
PR,72133,22.641,15.84,18.96
PR,72135,75.395,0.27,68.91
PR,72137,95.007,0.69,0.69
PR,72139,83.184,0.01,105.4
PR,72141,34.972,0.23,4.52
PR,72143,39.31,2.22,2.22
PR,72145,64.11,3.87,5.77
PR,72147,9.22,0.02,0.02
PR,72149,29.637,0.22,21.53
PR,72151,40.237,3.89,6.17
PR,72153,47.894,1.4,12.32
VI,78010,52.18,0.93,59.06
VI,78020,2.17,0.01,0.25
VI,78030,54.35,0.24,81.04
