YEAR,STATE,FIPS,TP-TotPop,TO-WGWTo,TO-WTotl
2000,TX,48459,35.29,,
2000,TX,48461,3.4,,
2000,TX,48463,25.93,,
2000,TX,48465,44.86,,
2000,TX,48467,48.14,,
2000,TX,48469,84.09,,
2000,TX,48471,61.76,,
2000,TX,48473,32.66,,
2000,TX,48475,10.91,,
2000,TX,48477,30.37,,
2000,TX,48479,193.12,,
2000,TX,48481,41.19,,
2000,TX,48483,5.28,,
2000,TX,48485,131.66,,
2000,TX,48487,14.68,,
2000,TX,48489,20.08,,
2000,TX,48491,249.97,,
2000,TX,48493,32.41,,
2000,TX,48495,7.17,,
2000,TX,48497,48.79,,
2000,TX,48499,36.75,,
2000,TX,48501,7.32,,
2000,TX,48503,17.94,,
2000,TX,48505,12.18,,
2000,TX,48507,11.6,,
2000,UT,49001,6.01,,
2000,UT,49003,42.75,,
2000,UT,49005,91.39,,
2000,UT,49007,20.42,,
2000,UT,49009,0.92,,
2000,UT,49011,238.99,,
2000,UT,49013,14.37,,
2000,UT,49015,10.86,,
2000,UT,49017,4.74,,
2000,UT,49019,8.49,,
2000,UT,49021,33.78,,
2000,UT,49023,8.24,,
2000,UT,49025,6.05,,
2000,UT,49027,12.41,,
2000,UT,49029,7.13,,
2000,UT,49031,1.44,,
2000,UT,49033,1.96,,
2000,UT,49035,898.39,,
2000,UT,49037,14.41,,
2000,UT,49039,22.76,,
2000,UT,49041,18.84,,
2000,UT,49043,29.74,,
2000,UT,49045,40.74,,
2000,UT,49047,25.22,,
2000,UT,49049,368.54,,
2000,UT,49051,15.22,,
2000,UT,49053,90.35,,
2000,UT,49055,2.51,,
2000,UT,49057,196.53,,
2000,VT,50001,35.97,3.22,4.44
2000,VT,50003,36.99,2.83,5.63
2000,VT,50005,29.7,2.68,4.32
2000,VT,50007,146.57,4.33,27.74
2000,VT,50009,6.46,0.64,2.47
2000,VT,50011,45.42,3.18,5.88
2000,VT,50013,6.9,0.19,0.79
2000,VT,50015,23.23,2.3,2.58
2000,VT,50017,28.23,2.41,2.96
2000,VT,50019,26.28,2.55,3.24
2000,VT,50021,63.4,4.64,8.72
2000,VT,50023,58.04,4.27,8.54
2000,VT,50025,44.22,3.88,362.33
2000,VT,50027,57.42,6.12,7.54
2000,VA,51001,38.3,6.26,8.87
2000,VA,51003,79.24,3.55,15.49
2000,VA,51005,12.93,3.25,64.15
2000,VA,51007,11.4,1.7,1.79
2000,VA,51009,31.89,0.91,20.09
2000,VA,51011,13.7,0.95,0.99
2000,VA,51013,189.45,0.36,0.44
2000,VA,51015,65.62,11.87,14.23
2000,VA,51017,5.05,0.26,0.49
2000,VA,51019,60.37,3.59,5.54
2000,VA,51021,6.87,0.4,0.4
2000,VA,51023,30.5,2.64,16.47
2000,VA,51025,18.42,0.93,20.7
2000,VA,51027,26.98,1.09,1.51
2000,VA,51029,15.62,0.82,1.22
2000,VA,51031,51.08,2.96,8.97
2000,VA,51033,22.12,1.34,4.28
2000,VA,51035,29.24,1.82,2.22
2000,VA,51036,6.93,0.57,0.79
2000,VA,51037,12.47,0.88,1.27
2000,VA,51041,259.9,2.57,997.42
2000,VA,51043,12.65,0.7,1.09
2000,VA,51045,5.09,0.29,0.29
2000,VA,51047,34.26,1.78,3.35
2000,VA,51049,9.02,0.72,0.74
2000,VA,51051,16.4,0.5,3.72
2000,VA,51053,24.53,1.42,1.96
2000,VA,51057,9.99,0.92,1.19
2000,VA,51059,969.75,3.83,79.3
2000,VA,51061,55.14,3.29,4.95
2000,VA,51063,13.87,0.94,0.97
2000,VA,51065,20.05,0.96,137.27
2000,VA,51067,47.29,3.64,3.99
2000,VA,51069,59.21,2.54,4.57
2000,VA,51071,16.66,4.63,329.18
2000,VA,51073,34.78,1.88,3.05
2000,VA,51075,16.86,0.52,0.59
2000,VA,51077,17.92,1.24,1.33
2000,VA,51079,15.24,0.61,0.7
2000,VA,51081,11.56,0.66,1.6
2000,VA,51083,37.36,2.65,16.53
2000,VA,51085,86.32,3.35,6.97
2000,VA,51087,262.3,4.44,4.72
2000,VA,51089,57.93,5.24,20.44
2000,VA,51091,2.54,4.81,4.81
2000,VA,51093,29.73,36.21,39.07
2000,VA,51095,48.1,10.97,11.88
2000,VA,51097,6.63,0.48,0.63
2000,VA,51099,16.8,1.08,3.04
2000,VA,51101,13.15,20.7,21.31
2000,VA,51103,11.57,0.82,0.87
2000,VA,51105,23.59,1.24,1.24
2000,VA,51107,169.6,7.78,23.05
2000,VA,51109,25.63,1.78,2128.54
2000,VA,51111,13.15,0.75,1.07
2000,VA,51113,12.52,0.81,0.82
2000,VA,51115,9.21,0.66,0.66
2000,VA,51117,32.38,2.01,10.22
2000,VA,51119,9.93,0.71,0.85
2000,VA,51121,83.63,2.42,21.84
2000,VA,51125,14.44,0.87,0.89
2000,VA,51127,13.46,0.89,28.8
2000,VA,51131,13.09,1.52,3.23
2000,VA,51133,12.26,0.75,0.75
2000,VA,51135,15.72,0.53,1.13
2000,VA,51137,25.88,0.92,1.38
2000,VA,51139,23.18,3.09,3.4
2000,VA,51141,19.41,1.58,1.96
2000,VA,51143,61.74,3.76,10.26
2000,VA,51145,22.38,1.55,1.6
2000,VA,51147,19.72,0.95,2.12
2000,VA,51149,33.05,1.19,17.94
2000,VA,51153,280.81,5.98,310.26
2000,VA,51155,35.13,0.68,5.1
2000,VA,51157,6.98,0.56,0.59
2000,VA,51159,8.81,0.45,0.46
2000,VA,51161,85.78,3.72,14.11
2000,VA,51163,20.81,4.46,5.94
2000,VA,51165,67.72,21.34,30.67
2000,VA,51167,30.31,1.79,17.97
2000,VA,51169,23.4,0.8,1.87
2000,VA,51171,35.08,4.06,5.59
2000,VA,51173,33.08,5.7,6.52
2000,VA,51175,17.48,6.14,7.8
2000,VA,51177,90.4,0.58,4.58
2000,VA,51179,92.45,1.02,8.17
2000,VA,51181,6.83,1.0,1967.17
2000,VA,51183,12.5,0.8,1.46
2000,VA,51185,44.6,0.47,2.45
2000,VA,51187,31.58,1.48,10.85
2000,VA,51191,51.1,3.16,10.17
2000,VA,51193,16.72,1.5,1.86
2000,VA,51195,40.12,0.75,5.93
2000,VA,51197,27.6,1.65,3.5
2000,VA,51199,56.3,3.44,937.77
2000,VA,51510,128.28,1.23,360.37
2000,VA,51515,6.3,,
2000,VA,51520,17.37,,
2000,VA,51530,6.35,,
2000,VA,51540,45.05,,
2000,VA,51550,199.18,7.22,538.82
2000,VA,51560,4.29,,
2000,VA,51570,16.9,0.04,0.04
2000,VA,51580,6.3,,2.38
2000,VA,51590,48.41,,15.37
2000,VA,51595,5.66,,1.38
2000,VA,51600,21.5,,
2000,VA,51610,10.38,,
2000,VA,51620,8.35,1.11,1.11
2000,VA,51630,19.28,,0.98
2000,VA,51640,6.84,0.3,2.16
2000,VA,51650,146.44,0.03,1.17
2000,VA,51660,40.47,0.41,0.41
2000,VA,51670,22.35,,153.51
2000,VA,51678,6.87,,
2000,VA,51680,65.27,,0.49
2000,VA,51683,35.14,2.65,2.65
2000,VA,51685,10.29,0.45,0.45
2000,VA,51690,15.42,,
2000,VA,51700,180.15,2.35,39.5
2000,VA,51710,234.4,0.25,2.64
2000,VA,51720,3.9,,1.09
2000,VA,51730,33.74,,
2000,VA,51735,11.57,,
2000,VA,51740,100.56,1.6,1.63
2000,VA,51750,15.86,,2.84
2000,VA,51760,197.79,0.08,89.16
2000,VA,51770,94.91,0.36,0.36
2000,VA,51775,24.75,,2.7
2000,VA,51790,23.85,,
2000,VA,51800,63.68,6.67,80.85
2000,VA,51810,425.26,3.23,3.6
2000,VA,51820,19.52,7.49,7.53
2000,VA,51830,12.0,0.01,0.08
2000,VA,51840,23.58,0.19,0.19
2000,WA,53001,16.43,117.13,197.23
2000,WA,53003,20.55,4.91,5.23
2000,WA,53005,142.48,43.78,780.05
2000,WA,53007,66.62,15.36,79.83
2000,WA,53009,64.53,9.55,15.91
2000,WA,53011,345.24,118.57,183.04
2000,WA,53013,4.06,1.24,5.35
2000,WA,53015,92.95,5.58,169.8
2000,WA,53017,32.6,11.23,33.11
2000,WA,53019,7.26,2.23,6.03
2000,WA,53021,49.35,126.08,457.11
2000,WA,53023,2.4,0.52,1.04
2000,WA,53025,74.7,287.81,962.89
2000,WA,53027,67.19,11.02,25.76
2000,WA,53029,71.56,6.69,9.3
2000,WA,53031,25.95,3.02,11.7
2000,WA,53033,1737.03,101.15,360.48
2000,WA,53035,231.97,22.59,29.58
2000,WA,53037,33.36,8.39,208.97
2000,WA,53039,19.16,19.87,34.08
2000,WA,53041,68.6,13.64,24.85
2000,WA,53043,10.18,30.81,39.08
2000,WA,53045,49.41,6.48,16.64
2000,WA,53047,39.56,33.77,87.65
2000,WA,53049,20.98,3.06,8.54
2000,WA,53051,11.73,1.57,3.08
2000,WA,53053,700.82,75.36,227.17
2000,WA,53055,14.08,1.51,2.35
2000,WA,53057,102.98,12.2,44.06
2000,WA,53059,9.87,0.78,13.36
2000,WA,53061,606.02,22.05,144.48
2000,WA,53063,417.94,138.6,176.22
2000,WA,53065,40.07,8.95,25.23
2000,WA,53067,207.36,29.27,44.89
2000,WA,53069,3.82,0.31,0.72
2000,WA,53071,55.18,46.63,154.04
2000,WA,53073,166.81,27.36,88.09
2000,WA,53075,40.74,6.86,9.15
2000,WA,53077,222.58,98.57,626.55
2000,WV,54001,15.56,,
2000,WV,54003,75.91,,
2000,WV,54005,25.54,,
2000,WV,54007,14.7,,
2000,WV,54009,25.45,,
2000,WV,54011,96.78,,
2000,WV,54013,7.58,,
2000,WV,54015,10.33,,
2000,WV,54017,7.4,,
2000,WV,54019,47.58,,
2000,WV,54021,7.16,,
2000,WV,54023,11.3,,
2000,WV,54025,34.45,,
2000,WV,54027,20.2,,
2000,WV,54029,32.67,,
2000,WV,54031,12.67,,
2000,WV,54033,68.65,,
2000,WV,54035,28.0,,
2000,WV,54037,42.19,,
2000,WV,54039,200.07,,
2000,WV,54041,16.92,,
2000,WV,54043,22.11,,
2000,WV,54045,37.71,,
2000,WV,54047,27.33,,
2000,WV,54049,56.6,,
2000,WV,54051,35.52,,
2000,WV,54053,25.96,,
2000,WV,54055,62.98,,
2000,WV,54057,27.08,,
2000,WV,54059,28.25,,
2000,WV,54061,81.87,,
2000,WV,54063,14.58,,
2000,WV,54065,14.94,,
2000,WV,54067,26.56,,
2000,WV,54069,47.43,,
2000,WV,54071,8.2,,
2000,WV,54073,7.51,,
2000,WV,54075,9.13,,
2000,WV,54077,29.33,,
2000,WV,54079,51.59,,
2000,WV,54081,79.22,,
2000,WV,54083,28.26,,
2000,WV,54085,10.34,,
2000,WV,54087,15.45,,
2000,WV,54089,13.0,,
2000,WV,54091,16.09,,
2000,WV,54093,7.32,,
2000,WV,54095,9.59,,
2000,WV,54097,23.4,,
2000,WV,54099,42.9,,
2000,WV,54101,9.72,,
2000,WV,54103,17.69,,
2000,WV,54105,5.87,,
2000,WV,54107,87.99,,
2000,WV,54109,25.71,,
2000,WI,55001,18.64,41.63,41.64
2000,WI,55003,16.87,1.09,46.84
2000,WI,55005,44.96,15.23,16.49
2000,WI,55007,15.01,3.26,9.42
2000,WI,55009,226.78,17.66,521.82
2000,WI,55011,13.8,10.19,233.53
2000,WI,55013,15.67,2.47,2.84
2000,WI,55015,40.63,7.56,7.7
2000,WI,55017,55.2,10.79,10.99
2000,WI,55019,33.56,5.12,5.34
2000,WI,55021,52.47,8.53,9.99
2000,WI,55023,17.24,3.42,3.48
2000,WI,55025,426.53,61.7,125.41
2000,WI,55027,85.9,13.95,14.25
2000,WI,55029,27.96,5.01,6.85
2000,WI,55031,43.29,1.21,9.12
2000,WI,55033,39.86,13.43,13.55
2000,WI,55035,93.14,15.54,30.59
2000,WI,55037,5.09,0.53,0.53
2000,WI,55039,97.3,18.87,41.39
2000,WI,55041,10.02,1.31,1.85
2000,WI,55043,49.6,8.49,274.88
2000,WI,55045,33.65,6.01,6.22
2000,WI,55047,19.11,4.24,4.42
2000,WI,55049,22.78,3.66,3.79
2000,WI,55051,6.86,0.94,0.94
2000,WI,55053,19.1,2.91,3.01
2000,WI,55055,74.02,27.23,52.22
2000,WI,55057,24.32,7.37,7.4
2000,WI,55059,149.58,2.69,33.94
2000,WI,55061,20.19,2.81,701.83
2000,WI,55063,107.12,28.42,67.16
2000,WI,55065,16.14,2.92,3.06
2000,WI,55067,20.74,11.33,13.94
2000,WI,55069,29.64,4.22,9.93
2000,WI,55071,82.89,5.22,1324.04
2000,WI,55073,125.83,25.33,177.76
2000,WI,55075,43.38,12.03,41.31
2000,WI,55077,15.83,4.13,4.54
2000,WI,55078,4.56,0.65,1.03
2000,WI,55079,940.17,6.32,2057.1
2000,WI,55081,40.9,5.99,6.1
2000,WI,55083,35.63,4.23,5.84
2000,WI,55085,36.78,4.47,32.39
2000,WI,55087,160.97,20.07,71.51
2000,WI,55089,82.32,7.8,128.09
2000,WI,55091,7.21,1.38,1.41
2000,WI,55093,36.8,4.44,4.56
2000,WI,55095,41.32,10.11,10.22
2000,WI,55097,67.18,77.66,83.95
2000,WI,55099,15.82,2.05,9.37
2000,WI,55101,188.83,13.63,39.86
2000,WI,55103,17.92,2.71,2.78
2000,WI,55105,152.31,28.81,162.61
2000,WI,55107,15.35,2.55,3.28
2000,WI,55109,63.16,8.0,8.09
2000,WI,55111,55.23,13.73,13.86
2000,WI,55113,16.2,2.4,2.77
2000,WI,55115,40.66,5.71,5.93
2000,WI,55117,112.65,9.43,512.99
2000,WI,55119,19.68,2.24,2.31
2000,WI,55121,27.01,5.94,6.15
2000,WI,55123,28.06,6.06,206.23
2000,WI,55125,21.03,2.15,8.39
2000,WI,55127,93.76,14.96,15.03
2000,WI,55129,16.04,3.14,4.27
2000,WI,55131,117.49,13.3,16.26
2000,WI,55133,360.77,37.56,37.9
2000,WI,55135,51.73,11.46,11.59
2000,WI,55137,23.15,31.77,31.79
2000,WI,55139,156.76,13.27,73.41
2000,WI,55141,75.56,20.45,132.85
2000,WY,56001,32.01,4.7,343.63
2000,WY,56003,11.46,25.54,411.24
2000,WY,56005,33.7,60.22,114.77
2000,WY,56007,15.64,6.13,320.12
2000,WY,56009,12.05,23.14,398.21
2000,WY,56011,5.89,15.55,78.36
2000,WY,56013,35.8,17.64,432.67
2000,WY,56015,12.54,98.9,400.45
2000,WY,56017,4.88,28.99,104.59
2000,WY,56019,7.08,3.41,123.76
2000,WY,56021,81.61,150.0,217.15
2000,WY,56023,14.57,11.37,196.39
2000,WY,56025,66.53,48.94,226.77
2000,WY,56027,2.41,56.67,62.4
2000,WY,56029,25.79,49.0,390.34
2000,WY,56031,8.81,46.59,275.49
2000,WY,56033,26.56,0.96,226.93
2000,WY,56035,5.92,26.72,241.85
2000,WY,56037,37.61,51.03,170.73
2000,WY,56039,18.25,6.66,45.88
2000,WY,56041,19.74,20.3,188.86
2000,WY,56043,8.29,6.99,170.16
2000,WY,56045,6.64,3.43,24.81
2000,PR,72001,19.14,0.68,2.27
2000,PR,72003,42.04,0.2,0.2
2000,PR,72005,64.69,0.72,19.31
2000,PR,72007,29.03,0.57,3.74
2000,PR,72009,26.49,1.27,4.26
2000,PR,72011,28.35,0.1,0.62
2000,PR,72013,100.13,15.37,18.64
2000,PR,72015,19.12,1.52,1.8
2000,PR,72017,22.32,6.67,6.67
2000,PR,72019,28.91,1.2,2.66
2000,PR,72021,224.04,0.14,0.9
2000,PR,72023,46.91,5.44,5.44
2000,PR,72025,140.5,0.53,12.31
2000,PR,72027,35.24,0.36,1.85
2000,PR,72029,43.34,0.01,5.25
2000,PR,72031,186.08,,
2000,PR,72033,30.07,0.03,442.45
2000,PR,72035,47.37,0.54,5.38
2000,PR,72037,18.0,0.14,0.14
2000,PR,72039,19.81,0.03,2.63
2000,PR,72041,42.75,0.38,3.65
2000,PR,72043,37.6,2.48,3.49
2000,PR,72045,20.0,0.47,1.85
2000,PR,72047,36.87,0.03,3.69
2000,PR,72049,1.87,,
2000,PR,72051,34.02,11.23,11.23
2000,PR,72053,40.71,,6.07
2000,PR,72054,12.37,1.47,1.47
2000,PR,72055,21.89,4.05,4.05
2000,PR,72057,44.3,3.18,12.06
2000,PR,72059,23.07,4.11,685.9
2000,PR,72061,100.05,0.03,493.92
2000,PR,72063,36.74,0.46,2.34
2000,PR,72065,38.93,1.16,4.44
2000,PR,72067,16.61,0.69,0.69
2000,PR,72069,59.04,0.45,3.44
2000,PR,72071,44.44,1.89,7.54
2000,PR,72073,17.32,0.11,1.66
2000,PR,72075,50.53,4.18,5.29
2000,PR,72077,36.45,,3.68
2000,PR,72079,26.26,2.37,6.36
2000,PR,72081,34.42,0.15,2.73
2000,PR,72083,11.06,,1.42
2000,PR,72085,34.49,0.31,0.41
2000,PR,72087,32.54,,
2000,PR,72089,19.82,,1.83
2000,PR,72091,45.41,9.42,9.42
2000,PR,72093,6.45,0.07,1.47
2000,PR,72095,12.74,1.0,1.12
2000,PR,72097,98.43,0.51,19.33
2000,PR,72099,39.7,3.38,3.8
2000,PR,72101,29.97,0.61,3.57
2000,PR,72103,23.75,,11.85
2000,PR,72105,29.71,0.36,2.27
2000,PR,72107,23.84,0.19,2.62
2000,PR,72109,20.15,1.12,9.52
2000,PR,72111,26.72,1.31,3.84
2000,PR,72113,186.48,9.13,35.17
2000,PR,72115,25.45,0.47,28.72
2000,PR,72117,14.77,0.92,0.92
2000,PR,72119,52.36,,24.76
2000,PR,72121,25.94,1.16,3.83
2000,PR,72123,31.11,3.74,598.26
2000,PR,72125,37.11,3.46,4.79
2000,PR,72127,434.37,0.03,0.03
2000,PR,72129,41.0,0.2,3.43
2000,PR,72131,44.2,0.17,3.67
2000,PR,72133,21.67,9.18,9.18
2000,PR,72135,63.93,0.07,68.7
2000,PR,72137,94.09,1.04,5.62
2000,PR,72139,75.73,,99.26
2000,PR,72141,35.34,0.05,2.64
2000,PR,72143,37.91,1.32,1.32
2000,PR,72145,61.93,4.8,6.96
2000,PR,72147,9.11,,
2000,PR,72149,27.91,2.34,17.55
2000,PR,72151,39.25,1.98,3.36
2000,PR,72153,46.38,4.69,18.02
2000,VI,78010,53.23,,
2000,VI,78020,4.2,,
2000,VI,78030,51.18,,
2005,AL,01001,48.612,8.09,43.66
2005,AL,01003,162.586,61.67,69.01
2005,AL,01005,28.414,7.51,16.49
2005,AL,01007,21.516,4.52,4.98
2005,AL,01009,55.725,4.54,18.95
2005,AL,01011,11.055,3.73,5.44
2005,AL,01013,20.766,3.68,4.39
2005,AL,01015,112.141,21.99,28.95
2005,AL,01017,35.46,0.82,8.4
2005,AL,01019,24.522,3.22,7.2
2005,AL,01021,41.744,4.1,6.25
2005,AL,01023,14.807,1.97,49.57
2005,AL,01025,27.269,2.88,4.9
2005,AL,01027,13.964,0.53,2.7
2005,AL,01029,14.46,1.6,2.37
2005,AL,01031,45.567,9.4,12.95
2005,AL,01033,54.66,3.56,1363.16
2005,AL,01035,13.257,2.19,2.37
2005,AL,01037,11.162,0.43,1.0
2005,AL,01039,37.003,8.34,13.54
2005,AL,01041,13.727,2.51,3.23
2005,AL,01043,79.886,2.99,32.66
2005,AL,01045,48.748,9.9,12.23
2005,AL,01047,44.366,13.9,17.78
2005,AL,01049,67.271,5.3,16.43
2005,AL,01051,73.937,3.19,14.82
2005,AL,01053,38.082,9.81,42.84
2005,AL,01055,103.189,5.19,173.86
2005,AL,01057,18.228,0.58,3.93
2005,AL,01059,30.737,2.38,7.1
2005,AL,01061,25.735,4.84,7.61
2005,AL,01063,9.661,7.71,398.58
2005,AL,01065,18.316,19.7,28.39
2005,AL,01067,16.61,4.09,5.82
2005,AL,01069,94.249,24.0,131.78
2005,AL,01071,53.65,1.98,1498.24
2005,AL,01073,657.229,11.18,81.01
2005,AL,01075,14.962,1.91,2.25
2005,AL,01077,87.691,3.67,17.17
2005,AL,01079,34.605,1.42,67.43
2005,AL,01081,123.254,2.23,21.51
2005,AL,01083,70.469,7.89,2013.88
2005,AL,01085,13.076,2.16,5.97
2005,AL,01087,22.81,4.75,9.94
2005,AL,01089,298.192,27.06,70.51
2005,AL,01091,21.879,6.61,26.79
2005,AL,01093,30.154,1.79,7.84
2005,AL,01095,85.634,4.51,27.06
2005,AL,01097,401.427,20.77,1130.94
2005,AL,01099,23.733,5.18,60.01
2005,AL,01101,221.619,31.75,69.73
2005,AL,01103,113.74,2.46,124.8
2005,AL,01105,11.371,7.58,12.39
2005,AL,01107,20.178,4.44,5.67
2005,AL,01109,29.639,5.79,6.99
2005,AL,01111,22.717,0.78,2.78
2005,AL,01113,49.326,2.75,43.72
2005,AL,01115,72.33,9.6,21.01
2005,AL,01117,171.465,20.54,833.25
2005,AL,01119,13.819,5.81,10.27
2005,AL,01121,80.457,9.93,78.28
2005,AL,01123,40.717,0.36,14.64
2005,AL,01125,168.908,2.96,36.02
2005,AL,01127,70.117,1.14,969.46
2005,AL,01129,17.773,8.14,99.17
2005,AL,01131,12.937,2.12,23.65
2005,AL,01133,24.498,0.72,1.92
2005,AK,02013,2.659,0.02,3.39
2005,AK,02016,5.249,0.05,4.75
2005,AK,02020,278.241,27.77,107.7
2005,AK,02050,17.085,0.42,0.45
2005,AK,02060,1.073,0.17,0.17
2005,AK,02068,1.823,1.22,16.22
2005,AK,02070,4.792,0.83,0.83
2005,AK,02090,87.65,11.13,38.26
2005,AK,02100,2.207,0.35,3.54
2005,AK,02110,31.193,415.29,603.66
2005,AK,02122,51.224,8.14,27.35
2005,AK,02130,13.125,0.15,14.25
2005,AK,02150,13.638,0.24,9.44
2005,AK,02164,1.62,0.07,0.43
2005,AK,02170,74.041,5.73,6.66
2005,AK,02180,9.452,0.46,0.63
2005,AK,02185,6.894,114.47,175.72
2005,AK,02188,7.323,0.05,8.04
2005,AK,02201,5.497,0.03,1.98
2005,AK,02220,8.947,0.03,9.06
2005,AK,02232,3.062,0.58,0.72
2005,AK,02240,6.471,0.62,0.67
2005,AK,02261,10.042,8.06,13.08
2005,AK,02270,7.496,0.16,0.46
2005,AK,02280,6.172,0.17,6.35
2005,AK,02282,0.619,0.56,0.59
2005,AK,02290,6.061,0.21,0.66
2005,AZ,04001,69.343,26.69,35.24
2005,AZ,04003,126.106,249.64,254.42
2005,AZ,04005,123.866,17.85,47.99
2005,AZ,04007,51.663,27.4,28.03
2005,AZ,04009,33.073,74.8,172.92
2005,AZ,04011,7.521,15.53,31.55
2005,AZ,04012,20.238,79.99,628.49
2005,AZ,04013,3635.528,1184.12,1966.99
2005,AZ,04015,187.2,71.91,138.64
2005,AZ,04017,108.432,58.57,67.48
2005,AZ,04019,924.786,286.35,306.76
2005,AZ,04021,229.549,699.13,1289.19
2005,AZ,04023,42.009,19.38,19.38
2005,AZ,04025,198.701,60.84,91.5
2005,AZ,04027,181.277,174.26,1166.12
2005,AR,05001,20.073,509.3,966.4
2005,AR,05003,23.178,156.3,232.27
2005,AR,05005,40.33,1.95,5.83
2005,AR,05007,186.938,2.87,440.9
2005,AR,05009,35.793,1.91,3.1
2005,AR,05011,12.192,1.78,1.86
2005,AR,05013,5.589,0.53,0.57
2005,AR,05015,26.999,2.77,11.49
2005,AR,05017,13.027,249.53,319.92
2005,AR,05019,22.916,0.51,6.58
2005,AR,05021,16.578,469.08,478.7
2005,AR,05023,25.391,0.41,8.59
2005,AR,05025,8.903,0.73,0.93
2005,AR,05027,24.695,3.64,5.87
2005,AR,05029,20.739,2.51,19.41
2005,AR,05031,86.735,365.03,409.71
2005,AR,05033,57.63,0.94,8.55
2005,AR,05035,51.882,159.51,160.48
2005,AR,05037,19.237,599.29,644.3
2005,AR,05039,8.524,1.47,1.5
2005,AR,05041,14.358,304.34,413.61
2005,AR,05043,18.693,77.4,89.56
2005,AR,05045,97.147,2.4,17.21
2005,AR,05047,18.218,0.4,3.92
2005,AR,05049,11.934,1.96,2.44
2005,AR,05051,93.551,0.32,19.87
2005,AR,05053,17.348,2.6,2.7
2005,AR,05055,39.401,223.49,227.39
2005,AR,05057,23.383,4.01,7.53
2005,AR,05059,31.264,0.27,323.17
2005,AR,05061,14.552,0.5,5.64
2005,AR,05063,34.737,41.84,104.58
2005,AR,05065,13.43,1.79,5.01
2005,AR,05067,17.601,383.12,405.7
2005,AR,05069,81.7,279.71,349.31
2005,AR,05071,24.042,0.32,5.32
2005,AR,05073,8.027,39.4,41.21
2005,AR,05075,17.153,223.03,248.16
2005,AR,05077,11.545,266.79,272.2
2005,AR,05079,14.262,182.87,206.4
2005,AR,05081,13.227,4.37,14.41
2005,AR,05083,22.944,1.65,5.9
2005,AR,05085,60.658,423.84,534.25
2005,AR,05087,14.962,1.15,2.13
2005,AR,05089,16.735,0.83,2.04
2005,AR,05091,43.162,16.28,125.78
2005,AR,05093,47.911,277.76,279.89
2005,AR,05095,9.302,290.04,316.45
2005,AR,05097,9.274,0.7,1.48
2005,AR,05099,9.55,0.73,2.09
2005,AR,05101,8.452,1.17,1.4
2005,AR,05103,27.102,1.08,59.54
2005,AR,05105,10.468,0.46,14.58
2005,AR,05107,24.107,208.51,210.29
2005,AR,05109,11.038,0.48,1.66
2005,AR,05111,25.349,682.12,772.6
2005,AR,05113,20.176,1.16,3.55
2005,AR,05115,56.58,1.99,1164.75
2005,AR,05117,9.113,253.58,355.76
2005,AR,05119,366.463,26.27,83.99
2005,AR,05121,18.465,102.51,141.39
2005,AR,05123,27.902,295.73,313.4
2005,AR,05125,91.188,2.29,9.27
2005,AR,05127,11.15,2.35,2.8
2005,AR,05129,7.969,0.29,0.99
2005,AR,05131,118.75,0.94,39.4
2005,AR,05133,16.456,1.74,2.56
2005,AR,05135,17.397,4.31,5.29
2005,AR,05137,11.716,0.59,2.43
2005,AR,05139,44.186,15.55,20.74
2005,AR,05141,16.529,0.41,3.01
2005,AR,05143,180.357,1.32,3.8
2005,AR,05145,71.332,48.59,91.52
2005,AR,05147,8.098,267.0,351.47
2005,AR,05149,21.391,2.37,9.79
2005,CA,06001,1448.905,64.48,171.76
2005,CA,06003,1.159,0.03,15.11
2005,CA,06005,38.471,4.04,24.06
2005,CA,06007,214.185,308.59,789.94
2005,CA,06009,46.871,7.4,17.29
2005,CA,06011,21.095,140.01,916.29
2005,CA,06013,1017.787,58.07,1679.12
2005,CA,06015,28.705,5.31,9.02
2005,CA,06017,176.841,22.02,46.01
2005,CA,06019,877.584,868.29,3260.22
2005,CA,06021,27.759,278.77,741.2
2005,CA,06023,128.376,46.28,137.18
2005,CA,06025,155.823,40.76,2144.94
2005,CA,06027,18.156,51.93,80.43
2005,CA,06029,756.825,1143.42,2663.55
2005,CA,06031,143.42,545.11,1380.43
2005,CA,06033,65.147,27.16,45.22
2005,CA,06035,34.751,79.93,246.87
2005,CA,06037,9935.475,487.69,3811.06
2005,CA,06039,142.788,394.33,834.79
2005,CA,06041,246.96,4.15,36.76
2005,CA,06043,18.069,4.69,9.24
2005,CA,06045,88.161,23.0,58.11
2005,CA,06047,241.706,447.77,1624.9
2005,CA,06049,9.524,78.08,313.82
2005,CA,06051,12.509,48.48,211.14
2005,CA,06053,412.104,435.3,1129.19
2005,CA,06055,132.764,24.35,51.75
2005,CA,06057,98.394,21.33,88.88
2005,CA,06059,2988.072,77.25,717.6
2005,CA,06061,317.028,60.96,209.19
2005,CA,06063,21.477,17.54,79.27
2005,CA,06065,1946.419,331.36,1257.45
2005,CA,06067,1363.482,365.59,774.33
2005,CA,06069,55.936,41.07,69.44
2005,CA,06071,1963.535,259.56,586.09
2005,CA,06073,2933.462,106.45,4085.08
2005,CA,06075,739.426,7.93,1668.32
2005,CA,06077,664.116,459.76,1483.54
2005,CA,06079,255.478,146.05,2774.1
2005,CA,06081,699.61,53.91,151.12
2005,CA,06083,400.762,208.19,239.62
2005,CA,06085,1699.052,72.55,296.09
2005,CA,06087,249.666,28.73,73.69
